image_id,class_name,image_path,gray_path,color_00,color_01,color_02,color_03,color_04,color_05,color_06,color_07,color_08,color_09,color_10,color_11,color_12,color_13,color_14,color_15,color_16,color_17,color_18,color_19,color_20,color_21,color_22,color_23,gray_00,gray_01,gray_02,gray_03,gray_04,gray_05,gray_06,gray_07,gray_08,gray_09,gray_10,gray_11,gray_12,gray_13,gray_14,gray_15,edge_density,edge_bin_0,edge_bin_45,edge_bin_90,edge_bin_135,shape_aspect_ratio,shape_area_ratio,shape_bbox_width,shape_bbox_height,object_center_x,object_center_y,shape_extent,shape_compactness,texture_horizontal,texture_vertical,texture_diagonal,texture_contrast
cat_cat_0015,cat,D:\CSDLDPT\data_processed_bmp\cat\cat_0015.bmp,D:\CSDLDPT\data_processed_gray_bmp\cat\cat_0015.bmp,0.00000000,0.00075424,0.01944270,0.08954536,0.12361198,0.07395768,0.01558768,0.01043369,0.00008380,0.01227739,0.08166771,0.12227111,0.08087157,0.01768280,0.01194217,0.00653677,0.00439975,0.06092604,0.12097213,0.09034150,0.02849361,0.01139744,0.01039179,0.00641106,0.00000000,0.00000000,0.00301697,0.02061596,0.06536769,0.13098680,0.17649277,0.19132621,0.16895035,0.11250786,0.05116279,0.02099309,0.01571339,0.01898177,0.02225016,0.00163419,0.12525909,0.22487691,0.26467928,0.26574104,0.24470277,0.26182432,0.45719069,0.69196429,0.66071429,0.47767857,0.49776786,0.27397559,0.78497898,0.07114366,0.07583578,0.09495563,0.08064502
cat_cat_0016,cat,D:\CSDLDPT\data_processed_bmp\cat\cat_0016.bmp,D:\CSDLDPT\data_processed_gray_bmp\cat\cat_0016.bmp,0.01563016,0.02166575,0.01959274,0.02195927,0.01634562,0.01935425,0.12337186,0.09541369,0.02555494,0.02073014,0.02432581,0.01695102,0.01298844,0.02825170,0.12913227,0.07539901,0.03135205,0.02581178,0.02261970,0.01352045,0.01218125,0.03606678,0.13228765,0.05949367,0.03032471,0.03869015,0.03588332,0.02762796,0.03291139,0.03940561,0.02905889,0.02394056,0.02168409,0.01931756,0.02025316,0.06020914,0.13544304,0.24903687,0.21728123,0.01893231,0.11864238,0.27877445,0.21446427,0.24526739,0.26149389,0.40517241,0.43463010,0.83928571,0.51785714,0.49776786,0.60044643,0.27297322,0.74134190,0.03365792,0.03224696,0.04356915,0.03649134
cat_cat_0017,cat,D:\CSDLDPT\data_processed_bmp\cat\cat_0017.bmp,D:\CSDLDPT\data_processed_gray_bmp\cat\cat_0017.bmp,0.02048468,0.08326475,0.08875171,0.05345222,0.03136717,0.02190215,0.01911294,0.01499771,0.05171468,0.10557842,0.07297668,0.03964335,0.02272519,0.01796982,0.01371742,0.00900777,0.10045725,0.10448102,0.05592135,0.02583448,0.01737540,0.01298583,0.01143118,0.00484682,0.02990398,0.09903978,0.15486968,0.15541838,0.13347051,0.09821674,0.07242798,0.05582990,0.03689986,0.03319616,0.03182442,0.02688615,0.02153635,0.02112483,0.02277092,0.00658436,0.12103396,0.19719761,0.29741676,0.24483542,0.26055022,0.37076271,0.41155134,0.78125000,0.52678571,0.52232143,0.60491071,0.29409201,0.75567436,0.09356941,0.09847378,0.12081369,0.10428562
cat_cat_0018,cat,D:\CSDLDPT\data_processed_bmp\cat\cat_0018.bmp,D:\CSDLDPT\data_processed_gray_bmp\cat\cat_0018.bmp,0.00018608,0.01277757,0.04828805,0.04374457,0.02881156,0.07765786,0.09694827,0.02491936,0.00579953,0.04569842,0.04605508,0.02963342,0.01603399,0.08048009,0.08573688,0.02389592,0.02104267,0.05802630,0.03755738,0.01541372,0.01035852,0.04969917,0.10341459,0.03782099,0.00018608,0.00930406,0.03409937,0.08206178,0.07699107,0.06922218,0.05773167,0.04275214,0.02712132,0.02251582,0.07531634,0.15495906,0.14877186,0.12234834,0.07661891,0.00000000,0.09843351,0.24278754,0.23539916,0.24914451,0.27266880,0.29411765,0.54886798,0.80357143,0.68303571,0.47991071,0.48660714,0.17933914,0.78023484,0.02818282,0.02745098,0.03590415,0.03051265
cat_cat_0019,cat,D:\CSDLDPT\data_processed_bmp\cat\cat_0019.bmp,D:\CSDLDPT\data_processed_gray_bmp\cat\cat_0019.bmp,0.14971646,0.12376340,0.01216938,0.00637444,0.00567076,0.00591912,0.01250052,0.01721926,0.19164701,0.08725527,0.00786456,0.00629165,0.00600190,0.00538102,0.01254191,0.01635001,0.17972598,0.10004553,0.00774039,0.00600190,0.00583633,0.00554659,0.01639141,0.01204520,0.06370297,0.47050789,0.24698870,0.05178194,0.01614305,0.01080343,0.01005836,0.00831988,0.00856824,0.00906494,0.00782317,0.00906494,0.01117596,0.02744319,0.04830498,0.00024835,0.04406489,0.34588443,0.19150749,0.22360645,0.23900163,0.24074074,0.50366709,0.69642857,0.72321429,0.52455357,0.51562500,0.08748813,0.78511856,0.05020709,0.04343422,0.05741300,0.05035144
cat_cat_0020,cat,D:\CSDLDPT\data_processed_bmp\cat\cat_0020.bmp,D:\CSDLDPT\data_processed_gray_bmp\cat\cat_0020.bmp,0.00601506,0.04398429,0.08680732,0.07398129,0.05628841,0.04110072,0.01813651,0.00701974,0.00632821,0.03537271,0.08085750,0.10414791,0.06976683,0.02610874,0.00542790,0.00532352,0.03311543,0.08843830,0.07737373,0.06478256,0.04532822,0.01564437,0.00506256,0.00358816,0.00364035,0.01569656,0.04204016,0.07640819,0.11637374,0.15567386,0.15199436,0.12870396,0.10431753,0.07832622,0.05636670,0.03342858,0.01503112,0.00583239,0.00438408,0.01178221,0.34819436,0.20101608,0.26637106,0.33418621,0.19842664,0.35877863,0.49083227,0.83928571,0.58482143,0.49776786,0.58482143,0.70939581,0.76032217,0.06423583,0.07699273,0.09566603,0.07896486
cat_cat_0021,cat,D:\CSDLDPT\data_processed_bmp\cat\cat_0021.bmp,D:\CSDLDPT\data_processed_gray_bmp\cat\cat_0021.bmp,0.03423589,0.04358828,0.05020982,0.07938466,0.07156112,0.03744122,0.01273697,0.00417537,0.03245398,0.05070538,0.07342738,0.08495181,0.05512326,0.02698172,0.00733852,0.00235128,0.04997786,0.07768710,0.09578035,0.06319985,0.03072478,0.01123975,0.00304717,0.00167647,0.00294173,0.09963940,0.07737079,0.07047511,0.08831530,0.11978870,0.13513001,0.12443854,0.09726703,0.07341684,0.05105333,0.03052445,0.01546783,0.00702221,0.00306826,0.00408047,0.41938377,0.26690662,0.23010711,0.24736613,0.25562015,0.28658537,0.61447704,0.83928571,0.73214286,0.49776786,0.51116071,0.68250519,0.78174704,0.06150326,0.05964708,0.07750239,0.06621758
cat_cat_0022,cat,D:\CSDLDPT\data_processed_bmp\cat\cat_0022.bmp,D:\CSDLDPT\data_processed_gray_bmp\cat\cat_0022.bmp,0.01108002,0.04921091,0.06048001,0.10051429,0.08575354,0.01532799,0.00428579,0.00668078,0.01767257,0.06213130,0.10385469,0.08236273,0.05386225,0.00584884,0.00186558,0.00573539,0.10035043,0.15169163,0.05896738,0.01208844,0.00351687,0.00112187,0.00215550,0.00344123,0.00820602,0.04428226,0.08864015,0.09684617,0.13076690,0.16941461,0.15402360,0.13447285,0.10111935,0.03100892,0.01176070,0.00665557,0.00332779,0.00234458,0.00185297,0.01527757,0.20998087,0.22095099,0.28603105,0.23699158,0.25602637,0.34814815,0.50581952,0.83928571,0.60267857,0.49776786,0.57589286,0.41513002,0.76425176,0.04657901,0.04850891,0.06039324,0.05182705
cat_cat_0023,cat,D:\CSDLDPT\data_processed_bmp\cat\cat_0023.bmp,D:\CSDLDPT\data_processed_gray_bmp\cat\cat_0023.bmp,0.00506489,0.03533555,0.08367627,0.08494249,0.06858711,0.04001794,0.01540572,0.00030337,0.00457687,0.02914952,0.08325419,0.08882030,0.07414002,0.04371109,0.00943073,0.00025061,0.00613327,0.03732721,0.08590535,0.08478421,0.06427403,0.04177219,0.01260948,0.00052759,0.00170149,0.01278094,0.02417695,0.06980057,0.11807534,0.13457582,0.13485280,0.12907566,0.11961855,0.09393796,0.07047325,0.05674264,0.02663026,0.00688509,0.00063311,0.00003957,0.33448262,0.22799079,0.22963450,0.27967514,0.26269957,0.35877863,0.49083227,0.83928571,0.58482143,0.49776786,0.58482143,0.68146013,0.76032217,0.06181049,0.06642478,0.07936925,0.06920151
cow_cow_0001,cow,D:\CSDLDPT\data_processed_bmp\cow\cow_0001.bmp,D:\CSDLDPT\data_processed_gray_bmp\cow\cow_0001.bmp,0.01274270,0.03616286,0.06062266,0.07288769,0.06324988,0.04941133,0.01833432,0.01992189,0.01621287,0.03956279,0.10518700,0.07208688,0.03197617,0.03930990,0.02188879,0.00710894,0.04004046,0.13020877,0.05791115,0.01494844,0.01388069,0.02658125,0.04692461,0.00283796,0.01449886,0.03291747,0.04337014,0.06440192,0.11072241,0.14262834,0.17246902,0.11573801,0.06111439,0.07160921,0.05820619,0.02098963,0.02684818,0.03755374,0.02254910,0.00438338,0.23272082,0.26836739,0.18344468,0.30529953,0.24288840,0.37903226,0.46460459,0.83928571,0.55357143,0.49776786,0.60044643,0.50090082,0.75235051,0.05989756,0.05907260,0.07535134,0.06477383
cow_cow_0002,cow,D:\CSDLDPT\data_processed_bmp\cow\cow_0002.bmp,D:\CSDLDPT\data_processed_gray_bmp\cow\cow_0002.bmp,0.04349677,0.03764044,0.14746591,0.02160649,0.00764934,0.01185455,0.02127111,0.04234872,0.03121654,0.03592482,0.02850767,0.14010036,0.02205797,0.01309289,0.02680495,0.03562814,0.06038208,0.16103608,0.02800459,0.00918437,0.01296389,0.02248365,0.02913974,0.01013893,0.00564994,0.10452382,0.06706397,0.04005263,0.05247475,0.20328161,0.23849696,0.03935606,0.01226733,0.01431833,0.01741419,0.02252235,0.03041678,0.05038505,0.05839557,0.04338067,0.16874601,0.32784741,0.18539790,0.24231002,0.24444467,0.35606061,0.49457908,0.83928571,0.58928571,0.49776786,0.58258929,0.34119117,0.76134534,0.04759111,0.04496996,0.06375206,0.05210438
cow_cow_0003,cow,D:\CSDLDPT\data_processed_bmp\cow\cow_0003.bmp,D:\CSDLDPT\data_processed_gray_bmp\cow\cow_0003.bmp,0.02124336,0.03570895,0.05278242,0.11342923,0.01989867,0.03667332,0.01299866,0.04059873,0.02372900,0.03447292,0.03718947,0.10302487,0.04535268,0.02558983,0.03122665,0.03274792,0.04772965,0.12994580,0.05324423,0.01020062,0.00679136,0.00874727,0.05996767,0.01670674,0.03280225,0.03699931,0.05900330,0.05158714,0.05851432,0.09221303,0.18088097,0.16987898,0.03834400,0.01210220,0.00977955,0.08491911,0.04160385,0.02644554,0.08080355,0.02412290,0.18237803,0.30299491,0.22504847,0.25537776,0.21657885,0.37903226,0.46460459,0.83928571,0.55357143,0.49776786,0.60044643,0.39254461,0.75235051,0.04906556,0.04610329,0.06434567,0.05317151
cow_cow_0004,cow,D:\CSDLDPT\data_processed_bmp\cow\cow_0004.bmp,D:\CSDLDPT\data_processed_gray_bmp\cow\cow_0004.bmp,0.02719061,0.07253934,0.00769780,0.00949809,0.01365739,0.03246733,0.10991092,0.06037185,0.03429866,0.06633144,0.00828755,0.01176398,0.01759940,0.03761989,0.11217680,0.04525561,0.04559705,0.05574697,0.00946705,0.01278828,0.01936866,0.04373467,0.12468572,0.02194494,0.01201229,0.08557594,0.16537853,0.03817860,0.01191917,0.01229165,0.01676134,0.01666822,0.01955489,0.03044976,0.04488314,0.06583481,0.12161281,0.21780426,0.14060900,0.00046559,0.08097497,0.32624037,0.19517627,0.20596344,0.27261991,0.30597015,0.43797832,0.73214286,0.59821429,0.49776786,0.52455357,0.18488351,0.77743841,0.05994263,0.04940305,0.06868725,0.05934431
cow_cow_0005,cow,D:\CSDLDPT\data_processed_bmp\cow\cow_0005.bmp,D:\CSDLDPT\data_processed_gray_bmp\cow\cow_0005.bmp,0.03606077,0.01909818,0.04075905,0.04688104,0.01875242,0.01804056,0.06803344,0.08570789,0.04608782,0.01023044,0.02906421,0.06203348,0.02243375,0.03327435,0.08796551,0.04224378,0.05225049,0.05816910,0.03380316,0.01852869,0.01614904,0.04834543,0.07248764,0.03359977,0.06833852,0.06303008,0.02556593,0.01354567,0.03746415,0.09207395,0.09762646,0.04936238,0.03136250,0.02690829,0.02666423,0.05698944,0.11367381,0.14467021,0.13753127,0.01519312,0.11541374,0.23120862,0.30593067,0.28239610,0.18046460,0.47474747,0.37093431,0.83928571,0.44196429,0.49776786,0.65625000,0.31114335,0.70987049,0.04835539,0.05179942,0.06940323,0.05651935
cow_cow_0006,cow,D:\CSDLDPT\data_processed_bmp\cow\cow_0006.bmp,D:\CSDLDPT\data_processed_gray_bmp\cow\cow_0006.bmp,0.04612198,0.01508560,0.02019131,0.06286480,0.07725583,0.05026503,0.04470846,0.01684031,0.04746238,0.01390361,0.01414732,0.02969597,0.08000975,0.06730031,0.04960702,0.03120697,0.11509170,0.07888869,0.02449278,0.01703528,0.01453726,0.01397673,0.01514653,0.05416438,0.06459514,0.07779199,0.02723451,0.01783952,0.02555292,0.03450923,0.06108572,0.11105831,0.14154634,0.11961250,0.05479803,0.03414367,0.04898556,0.11573753,0.04152806,0.02398099,0.23276068,0.26905272,0.23187385,0.24932071,0.24975273,0.33571429,0.52455357,0.83928571,0.62500000,0.49776786,0.56473214,0.44373100,0.76857821,0.05321624,0.04837553,0.06705367,0.05621515
cow_cow_0007,cow,D:\CSDLDPT\data_processed_bmp\cow\cow_0007.bmp,D:\CSDLDPT\data_processed_gray_bmp\cow\cow_0007.bmp,0.03287413,0.01904067,0.01496359,0.06470395,0.09345808,0.03838176,0.05856687,0.01134429,0.02760969,0.02396178,0.01225985,0.02948371,0.10041057,0.06009756,0.04958299,0.02992718,0.02896871,0.07440310,0.10546042,0.02316067,0.01497790,0.01333276,0.01233137,0.06069840,0.03120038,0.05484743,0.04407536,0.02699455,0.01905498,0.02708038,0.04982619,0.11038153,0.17475645,0.14849148,0.04858161,0.03278829,0.02034247,0.18042144,0.01356165,0.01759581,0.18610491,0.22348874,0.23354543,0.29345428,0.24951155,0.39495798,0.44587054,0.83928571,0.53125000,0.49776786,0.61160714,0.41739675,0.74572368,0.04701540,0.05013171,0.06345604,0.05353438
cow_cow_0008,cow,D:\CSDLDPT\data_processed_bmp\cow\cow_0008.bmp,D:\CSDLDPT\data_processed_gray_bmp\cow\cow_0008.bmp,0.00170446,0.00767008,0.05784052,0.05554320,0.03901734,0.07158737,0.05621017,0.04376019,0.00741070,0.07940566,0.04965170,0.03912850,0.05906329,0.04783608,0.03068030,0.02015711,0.07155032,0.07151327,0.04327849,0.05020750,0.03546020,0.03149548,0.02304728,0.00678079,0.00188973,0.00733659,0.04813250,0.12916852,0.11571810,0.06936416,0.06113828,0.06002668,0.07859048,0.09937750,0.08548244,0.07469987,0.05502446,0.04657626,0.04635394,0.02112050,0.11457669,0.23735197,0.29828650,0.23380811,0.23055342,0.46315789,0.33322704,0.78571429,0.42410714,0.49776786,0.64732143,0.34383971,0.71523303,0.07392608,0.07160517,0.09221060,0.07924728
cow_cow_0009,cow,D:\CSDLDPT\data_processed_bmp\cow\cow_0009.bmp,D:\CSDLDPT\data_processed_gray_bmp\cow\cow_0009.bmp,0.05766621,0.05331298,0.00992198,0.00828245,0.01006332,0.02286861,0.08126979,0.08994799,0.06730552,0.04528494,0.01031773,0.00828245,0.01249435,0.03225351,0.09481004,0.06258480,0.07177182,0.04274084,0.01043080,0.00941316,0.01987223,0.04715061,0.11148801,0.02046585,0.01416214,0.18080054,0.11804613,0.02374491,0.01594301,0.01467096,0.01263569,0.01255088,0.01475577,0.02162483,0.03069878,0.06283921,0.09905020,0.18470149,0.18945047,0.00432497,0.09297274,0.37194941,0.26769708,0.16338890,0.19696460,0.28275862,0.47393176,0.73214286,0.64732143,0.49776786,0.53125000,0.19617325,0.78242869,0.06620606,0.04779215,0.07942451,0.06447424
cow_cow_0010,cow,D:\CSDLDPT\data_processed_bmp\cow\cow_0010.bmp,D:\CSDLDPT\data_processed_gray_bmp\cow\cow_0010.bmp,0.04268982,0.03123317,0.05767367,0.05603123,0.09084545,0.01126817,0.01501077,0.02858104,0.03972806,0.03391222,0.04023963,0.07454227,0.01233172,0.09299946,0.01892838,0.02065159,0.05285407,0.10039041,0.03315832,0.00827948,0.00922186,0.01735326,0.09737480,0.01470113,0.05403877,0.06873990,0.05076737,0.05706785,0.06029887,0.11663974,0.11357027,0.04963651,0.01668013,0.01510501,0.23622779,0.03990307,0.02265751,0.03420840,0.05177706,0.01268174,0.15870137,0.31890415,0.18246946,0.25867857,0.23994782,0.37903226,0.46460459,0.83928571,0.55357143,0.49776786,0.60044643,0.34158373,0.75235051,0.04299112,0.04379317,0.05901831,0.04860087
cow_cow_0011,cow,D:\CSDLDPT\data_processed_bmp\cow\cow_0011.bmp,D:\CSDLDPT\data_processed_gray_bmp\cow\cow_0011.bmp,0.21472542,0.02260536,0.01125160,0.01093231,0.01132822,0.01651341,0.03181354,0.01416347,0.21532567,0.02243934,0.01178799,0.01100894,0.01122605,0.01730524,0.03121328,0.01302682,0.21448276,0.02362708,0.01360153,0.01034483,0.01157088,0.01848020,0.03136654,0.00985951,0.58590038,0.05946360,0.03950192,0.02808429,0.02019157,0.01521073,0.01781609,0.01524904,0.01555556,0.01804598,0.02172414,0.02969349,0.04226054,0.05206897,0.03919540,0.00003831,0.17295121,0.33546910,0.20357207,0.21673055,0.24422828,0.32413793,0.54328763,0.83928571,0.64732143,0.49776786,0.55357143,0.31834189,0.77230217,0.05950041,0.04863622,0.06922560,0.05912075
cow_cow_0012,cow,D:\CSDLDPT\data_processed_bmp\cow\cow_0012.bmp,D:\CSDLDPT\data_processed_gray_bmp\cow\cow_0012.bmp,0.01866281,0.02503548,0.02980159,0.07095617,0.10081131,0.04286824,0.02641444,0.01878330,0.01773904,0.02677591,0.03421962,0.06201301,0.06991191,0.07311163,0.03071197,0.01885024,0.01840844,0.03720513,0.07345972,0.06747530,0.01208932,0.02061745,0.07943074,0.02464723,0.01337457,0.04028436,0.03831633,0.04201141,0.04514419,0.06317777,0.09229657,0.09522853,0.09820066,0.14386698,0.12960880,0.05277532,0.04454173,0.04213190,0.05293598,0.00610491,0.21791295,0.28780131,0.19920552,0.26143472,0.25155845,0.34558824,0.50956633,0.83928571,0.60714286,0.49776786,0.57366071,0.42764393,0.76516767,0.05223407,0.05164258,0.06533108,0.05640258
cow_cow_0013,cow,D:\CSDLDPT\data_processed_bmp\cow\cow_0013.bmp,D:\CSDLDPT\data_processed_gray_bmp\cow\cow_0013.bmp,0.08063971,0.02543822,0.04749921,0.09195891,0.02296521,0.01340001,0.03737839,0.01405367,0.03782506,0.02919676,0.04111514,0.04861043,0.09944330,0.02597205,0.03650685,0.01466375,0.16760902,0.03931758,0.02167969,0.02287806,0.02816180,0.00668911,0.02608099,0.02091708,0.06847077,0.05448247,0.05003759,0.07500735,0.08729614,0.06173808,0.10968396,0.19155473,0.09746054,0.02856489,0.01287708,0.01153708,0.01977318,0.09134883,0.01791025,0.02225708,0.21462452,0.24349945,0.20946755,0.33609582,0.21093717,0.31543624,0.55827487,0.83928571,0.66517857,0.49776786,0.54464286,0.38444238,0.77487953,0.03988646,0.04298267,0.05920860,0.04735924
cow_cow_0014,cow,D:\CSDLDPT\data_processed_bmp\cow\cow_0014.bmp,D:\CSDLDPT\data_processed_gray_bmp\cow\cow_0014.bmp,0.01909576,0.02530054,0.04822080,0.03438039,0.15830224,0.01376018,0.01212875,0.02214466,0.02066033,0.02467204,0.02895120,0.04677659,0.01783876,0.16215349,0.01723700,0.01504393,0.02733315,0.06021583,0.02900469,0.01402763,0.01128629,0.01555208,0.16861235,0.00730132,0.00497453,0.05504072,0.03987644,0.03827175,0.04757893,0.07277250,0.08087616,0.03899386,0.02094115,0.02082080,0.28587475,0.19721587,0.02021904,0.02611626,0.03650660,0.01392065,0.15019133,0.30204387,0.24716456,0.21505412,0.23573746,0.40170940,0.43837691,0.83928571,0.52232143,0.49776786,0.61607143,0.34260775,0.74283765,0.03861255,0.03629924,0.05109575,0.04200251
cow_cow_0015,cow,D:\CSDLDPT\data_processed_bmp\cow\cow_0015.bmp,D:\CSDLDPT\data_processed_gray_bmp\cow\cow_0015.bmp,0.03252944,0.05484850,0.01804795,0.12534334,0.04948445,0.02009002,0.01544501,0.01754462,0.02710787,0.04663704,0.02515208,0.02579921,0.15823231,0.02088097,0.01685434,0.01266951,0.02730920,0.08371083,0.14244215,0.02555474,0.01531559,0.01600587,0.01508549,0.00790946,0.01233875,0.07096941,0.07118512,0.08727728,0.04167565,0.02208896,0.04637819,0.19103499,0.27197032,0.04133051,0.02778377,0.02657578,0.02545407,0.02312438,0.02226153,0.01855127,0.12810906,0.27767355,0.15299024,0.27992172,0.28941449,0.39495798,0.44587054,0.83928571,0.53125000,0.49776786,0.61160714,0.28732344,0.74572368,0.04077725,0.04030304,0.05325740,0.04477923
cow_cow_0016,cow,D:\CSDLDPT\data_processed_bmp\cow\cow_0016.bmp,D:\CSDLDPT\data_processed_gray_bmp\cow\cow_0016.bmp,0.05552303,0.06444821,0.08675602,0.03805269,0.01279721,0.01960663,0.05138397,0.00476557,0.03468392,0.03867920,0.05067529,0.08158989,0.05092179,0.01562163,0.05553330,0.00562831,0.06800185,0.13805782,0.03399579,0.01268423,0.01337236,0.00929492,0.01545730,0.04246906,0.06230165,0.05909721,0.06544446,0.07801571,0.10100139,0.12925589,0.13412417,0.09690340,0.02471114,0.02517332,0.02403328,0.01870282,0.03546449,0.13252195,0.00409798,0.00915113,0.21709582,0.27667977,0.19733814,0.29772249,0.22825960,0.27205882,0.62679369,0.82589286,0.75892857,0.50000000,0.49776786,0.34635930,0.78399594,0.04288869,0.04141232,0.05554938,0.04661680
cow_cow_0017,cow,D:\CSDLDPT\data_processed_bmp\cow\cow_0017.bmp,D:\CSDLDPT\data_processed_gray_bmp\cow\cow_0017.bmp,0.08839853,0.04139402,0.03745577,0.07428142,0.04810722,0.00752508,0.01753429,0.01863700,0.03618341,0.01884300,0.01938830,0.05572924,0.07448742,0.05490524,0.05039746,0.02339925,0.03863119,0.05629877,0.04930687,0.00980321,0.00708885,0.01497746,0.12426688,0.03296011,0.07743202,0.03359023,0.02715574,0.03260870,0.03133634,0.03969754,0.10117057,0.23142359,0.09731714,0.05027628,0.06085502,0.10560564,0.01901265,0.02501091,0.03537153,0.03213611,0.18837691,0.26628405,0.20726167,0.28251485,0.24393943,0.36153846,0.48708546,0.83928571,0.58035714,0.49776786,0.58705357,0.38674304,0.75927104,0.04606172,0.04881325,0.06425245,0.05304247
cow_cow_0018,cow,D:\CSDLDPT\data_processed_bmp\cow\cow_0018.bmp,D:\CSDLDPT\data_processed_gray_bmp\cow\cow_0018.bmp,0.04688399,0.06262296,0.00847483,0.01038167,0.01834196,0.03296105,0.10847786,0.04518902,0.05687218,0.05320984,0.00953419,0.01301492,0.02212537,0.04246497,0.10977935,0.02633252,0.06637610,0.04415993,0.01101728,0.01631405,0.02430461,0.05054632,0.10741851,0.01319653,0.02451648,0.13856352,0.14319441,0.02388087,0.01089621,0.01679833,0.01716154,0.01915918,0.02823935,0.03604831,0.04848815,0.07409425,0.14700808,0.18723327,0.08399165,0.00072641,0.08615673,0.31616965,0.23939802,0.21640385,0.22802847,0.31851852,0.46277105,0.76785714,0.60267857,0.47991071,0.58035714,0.18617571,0.77398998,0.07461982,0.05056769,0.08943807,0.07154186
deer_deer_0001,deer,D:\CSDLDPT\data_processed_bmp\deer\deer_0001.bmp,D:\CSDLDPT\data_processed_gray_bmp\deer\deer_0001.bmp,0.00404080,0.03737739,0.07037725,0.04876115,0.04193958,0.06442467,0.04276512,0.02364736,0.00464909,0.03163120,0.07080088,0.05734241,0.04645833,0.06774856,0.04541554,0.00928732,0.00432322,0.02454894,0.09914079,0.11277305,0.05865676,0.02163783,0.00895059,0.00330216,0.00276990,0.00961319,0.02952390,0.06673836,0.11131750,0.10714635,0.09186300,0.07788314,0.07058363,0.08612768,0.10532147,0.10352918,0.06856324,0.03988660,0.01701046,0.01212240,0.39259805,0.22091839,0.24175631,0.26645892,0.27086638,0.25735294,0.59291295,0.78125000,0.75892857,0.50000000,0.49776786,0.66215126,0.78523320,0.06790325,0.07182578,0.08524096,0.07499000
deer_deer_0002,deer,D:\CSDLDPT\data_processed_bmp\deer\deer_0002.bmp,D:\CSDLDPT\data_processed_gray_bmp\deer\deer_0002.bmp,0.00391418,0.00752554,0.00852371,0.00745825,0.00435158,0.00691991,0.25707973,0.03756042,0.00397026,0.00898355,0.00916299,0.00570865,0.00426186,0.00722273,0.01426601,0.27975730,0.00273656,0.01003780,0.00914056,0.00573108,0.00436280,0.00863587,0.00897233,0.28371634,0.00127856,0.01009387,0.01298745,0.01285286,0.01446788,0.01345850,0.01036304,0.00770499,0.00699842,0.00568622,0.00713300,0.01453518,0.02530198,0.09148414,0.73749201,0.02816191,0.06760204,0.24150437,0.28400681,0.20648681,0.26800201,0.29192547,0.60323661,0.83928571,0.71875000,0.49776786,0.52232143,0.11206555,0.78069742,0.01823299,0.01724410,0.02176469,0.01908059
